CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER.0
0000003617;0000003173;SUBREGION;Перемышлянский район;;Перемишлянський район;;;;;
0000003618;0000003617;VILLAGE;Бачев село;;Бачів село;;81264;;;
0000003619;0000003617;CITY;Бобрка;;Бібрка;;81220;;;
0000003620;0000003617;VILLAGE;Болотня село;;Болотня село;;81261;;;
0000003621;0000003617;VILLAGE;Великие Глебовичи село;;Великі Глібовичі село;;81228;;;
0000003622;0000003617;VILLAGE;Вишневчик село;;Вишнівчик село;;81231;;;
0000003623;0000003617;VILLAGE;Вовкив село;;Вовків село;;81241;;;
0000003624;0000003617;CITY;;;Волощино;;;;;
0000003625;0000003617;VILLAGE;Ганачевка село;;Ганачівка село;;81211;;;
0000003626;0000003617;VILLAGE;Глебовичи село;;Глібовичі село;;81226;;;
0000003627;0000003617;VILLAGE;Добряничи село;;Добряничі село;;81252;;;
0000003628;0000003617;VILLAGE;Дунаев село;;Дунаїв село;;81234;;;
0000003629;0000003617;VILLAGE;Дусанов село;;Дусанів село;;81263;;;
0000003630;0000003617;VILLAGE;Кореличи село;;Кореличі село;;81254;;;
0000003631;0000003617;VILLAGE;Коросно село;;Коросне село;;81215;;;
0000003632;0000003617;VILLAGE;Костенев село;;Костенів село;;81245;;;
0000003633;0000003617;VILLAGE;Лагодов село;;Лагодів село;;81212;;;
0000003634;0000003617;VILLAGE;Липовцы село;;Липівці село;;81230;;;
0000003635;0000003617;VILLAGE;Любешка село;;Любешка село;;81251;;;
0000003636;0000003617;VILLAGE;Мерещев село;;Мерещів село;;81242;;;
0000003637;0000003617;VILLAGE;Осталовичи село;;Осталовичі село;;81243;;;
0000003638;0000003617;CITY;Перемышляны;;Перемишляни;;81200;;;
0000003639;0000003617;VILLAGE;Подгородище село;;Підгородище село;;81214;;;
0000003640;0000003617;VILLAGE;Подусов село;;Подусів село;;81260;;;
0000003641;0000003617;VILLAGE;Свирж село;;Свірж село;;81225;;;
0000003642;0000003617;VILLAGE;Станимир село;;Станимир село;;81210;;;
0000003643;0000003617;VILLAGE;Стоки село;;Стоки село;;81224;;;
0000003644;0000003617;VILLAGE;Стрелки село;;Стрілки село;;81223;;;
0000003645;0000003617;VILLAGE;Тучное село;;Тучне село;;81253;;;
0000003646;0000003617;VILLAGE;Ушковичи село;;Ушковичі село;;81240;;;
0000003647;0000003617;VILLAGE;Чемеринцы село;;Чемеринці село;;81233;;;
0000003648;0000003617;VILLAGE;Шпильчина село;;Шпильчина село;;81222;;;
0000003649;0000003173;SUBREGION;Пустомытовский район;;Пустомитівський район;;;;;
0000003650;0000003649;VILLAGE;Басовка село;;Басівка село;;81116;;;
0000003651;0000003649;VILLAGE;Борщовичи село;;Борщовичі село;;81124;;;
0000003652;0000003649;VILLAGE;Будьков село;;Будьків село;;81155;;;
0000003653;0000003649;VILLAGE;Верхняя Белка село;;Верхня Білка село;;81141;;;
0000003654;0000003649;VILLAGE;Виннички село;;Виннички село;;81150;;;
0000003655;0000003649;VILLAGE;Водники село;;Відники село;;81157;;;
0000003656;0000003649;VILLAGE;Гамалиевка село;;Гамаліївка село;;81123;;;
0000003657;0000003649;VILLAGE;Годовица село;;Годовиця село;;81117;;;
0000003658;0000003649;VILLAGE;Горбачи село;;Горбачі село;;81175;;;
0000003659;0000003649;VILLAGE;Давыдов село;;Давидів село;;81151;;;
0000003660;0000003649;VILLAGE;Дмитре село;;Дмитре село;;81174;;;
0000003661;0000003649;VILLAGE;Жировка село;;Жирівка село;;81138;;;
0000003662;0000003649;VILLAGE;Звенигород село;;Звенигород село;;81156;;;
0000003663;0000003649;VILLAGE;Зимняя Вода село;;Зимна Вода село;;81110;;;
0000003664;0000003649;VILLAGE;Зубра село;;Зубра село;;81135;;;
0000003665;0000003649;VILLAGE;Конопница село;;Конопниця село;;81111;;;
0000003666;0000003649;CITY;;;Кротошина;;;;;
0000003667;0000003649;VILLAGE;Лапаевка село;;Лапаївка село;;81113;;;
0000003668;0000003649;VILLAGE;Лисиничи село;;Лисиничі село;;81126;;;
0000003669;0000003649;VILLAGE;Малечковичи село;;Малечковичі село;;81132;;;
0000003670;0000003649;VILLAGE;Миклашев село;;Миклашів село;;81140;;;
0000003671;0000003649;VILLAGE;Мурованое село;;Муроване село;;81121;;;
0001122105;0000003649;CITY;Пустомыты;;Пустомити;;81100;;;81105
0000003672;0001122105;VILLAGE;Навария поселок;;Наварія селище;;81105;;;
0000003673;0000003649;CITY;;;Нижня Балка;;;;;
0000003674;0000003649;VILLAGE;Никонковичи село;;Никонковичі село;;81170;;;
0000003675;0000003649;VILLAGE;Оброшино село;;Оброшине село;;81115;;;
0000003676;0000003649;VILLAGE;Пасеки-Зубрицкие село;;Пасіки-Зубрицькі село;;81137;;;
0000003677;0000003649;VILLAGE;Пикуловичи село;;Пикуловичі село;;81125;;;
0000003678;0000003649;VILLAGE;Подберезцы село;;Підберізці село;;81146;;;
0000003679;0000003649;VILLAGE;Подборцы село;;Підбірці село;;81127;;;
0000003680;0000003649;VILLAGE;Поршна село;;Поршна село;;81133;;;
0000003681;0000003649;VILLAGE;Скнилов село;;Скнилів село;;81114;;;
0000003682;0000003649;VILLAGE;Солонка село;;Солонка село;;81131;;;
0000003683;0000003649;VILLAGE;Сороки-Львовские село;;Сороки-Львівські село;;81120;;;
0000003684;0000003649;VILLAGE;Ставчаны село;;Ставчани село;;81118;;;
0000003685;0000003649;CITY;;;Холодновітка;;;;;
0000003686;0000003649;VILLAGE;Черкассы село;;Черкаси село;;81176;;;
0000003687;0000003649;VILLAGE;Чижиков село;;Чижиків село;;81145;;;
0000003688;0000003649;VILLAGE;Чернушовичи село;;Чорнушовичі село;;81143;;;
0000003689;0000003649;VILLAGE;Щирец поселок;;Щирець селище;;81160;;;
0000003690;0000003649;VILLAGE;Шоломынь село;;Шоломинь село;;81158;;;
0000003691;0000003173;SUBREGION;Радеховский район;;Радехівський район;;;;;
0000003692;0000003691;VILLAGE;Барилов село;;Барилів село;;80231;;;
0000003693;0000003691;VILLAGE;Узловое село;;Вузлове село;;80252;;;
0000003694;0000003691;VILLAGE;Дмитров село;;Дмитрів село;;80254;;;
0000003695;0000003691;VILLAGE;Завидче село;;Завидче село;;80233;;;
0000003696;0000003691;VILLAGE;Корчин село;;Корчин село;;80271;;;
0000003697;0000003691;VILLAGE;Кустин село;;Кустин село;;80242;;;
0000003698;0000003691;VILLAGE;Немилов село;;Немилів село;;80241;;;
0000003699;0000003691;VILLAGE;Нивицы село;;Нивиці село;;80263;;;
0000003700;0000003691;VILLAGE;Новый Витков село;;Новий Витків село;;80217;;;
0000003701;0000003691;VILLAGE;Оглядов село;;Оглядів село;;80256;;;
0000003702;0000003691;VILLAGE;Павлов село;;Павлів село;;80250;;;
0000003703;0000003691;VILLAGE;Пиратин село;;Пиратин село;;80223;;;
0000003704;0000003691;VILLAGE;Поздымир село;;Поздимир село;;80216;;;
0000003705;0000003691;VILLAGE;Половое село;;Полове село;;80218;;;
0000003706;0000003691;VILLAGE;Розжалов село;;Розжалів село;;80211;;;
0000003707;0000003691;VILLAGE;Середпольцы село;;Середпільці село;;80240;;;
0000003708;0000003691;VILLAGE;Синьков село;;Синьків село;;80222;;;
0000003709;0000003691;VILLAGE;Сморжев село;;Сморжів село;;80234;;;
0000003710;0000003691;VILLAGE;Станин село;;Станин село;;80251;;;
0000003711;0000003691;VILLAGE;Стоянов село;;Стоянів село;;80220;;;
0000003712;0000003691;VILLAGE;Стремильче село;;Стремільче село;;80235;;;
0000003713;0000003691;VILLAGE;Сушно село;;Сушно село;;80214;;;
0000003714;0000003691;VILLAGE;Тетевчицы село;;Тетевчиці село;;80221;;;
0000003715;0000003691;VILLAGE;Увин село;;Увин село;;80230;;;
0000003716;0000003691;VILLAGE;Хмельно село;;Хмільно село;;80243;;;
0000003717;0000003691;VILLAGE;Щуровичи село;;Щуровичі село;;80236;;;
0000003718;0000003691;VILLAGE;Яструбичи село;;Яструбичі село;;80215;;;
0000003719;0000003173;SUBREGION;Самборский район;;Самбірський район;;;;;
0000003844;0000003173;SUBREGION;Старосамборский район;;Старосамбірський район;;;;;
0000003720;0000003844;VILLAGE;Бабина село;;Бабино село;;82095;;;
0000003721;0000003719;VILLAGE;Барановцы село;;Баранівці село;;81424;;;
0000003722;0000003719;VILLAGE;Берестяны село;;Берестяни село;;81423;;;
0000003723;0000003719;VILLAGE;Бисковичи село;;Бісковичі село;;81457;;;
0000003724;0000003719;VILLAGE;Блажив село;;Блажів село;;81482;;;
0000003725;0000003719;VILLAGE;Ваньовичи село;;Ваньовичі село;;81461;;;
0000003726;0000003719;VILLAGE;Большая Белина село;;Велика Білина село;;81467;;;
0000003727;0000003719;VILLAGE;Верховцы село;;Верхівці село;;81421;;;
0000003728;0000003719;VILLAGE;Выкоты село;;Викоти село;;81454;;;
0000003729;0000003719;VILLAGE;Ольшаник село;;Вільшаник село;;81481;;;
0000003730;0000003719;VILLAGE;Воля-Баранецкая село;;Воля-Баранецька село;;81422;;;
0000003731;0000003719;CITY;;;Воля-Блаживська;;;;;
0000003732;0000003719;VILLAGE;Вощанцы село;;Вощанці село;;81432;;;
0000003733;0000003719;VILLAGE;Воютичи село;;Воютичі село;;81453;;;
0000003734;0000003719;VILLAGE;Гордыня село;;Гординя село;;81466;;;
0000003735;0000003719;VILLAGE;Долобов село;;Долобів село;;81437;;;
0000003736;0000003719;VILLAGE;Заднестряны село;;Задністряни село;;81474;;;
0000003737;0000003719;VILLAGE;Звир село;;Звір село;;81484;;;
0000003738;0000003719;VILLAGE;Калинов село;;Калинів село;;81464;;;
0000003739;0000003719;VILLAGE;Колбаевичи село;;Колбаєвичі село;;81443;;;
0000003740;0000003719;VILLAGE;Конюшки-Королевские село;;Конюшки-Королівські село;;81446;;;
0000003741;0000003719;VILLAGE;Конюшки-Тулиголовские село;;Конюшки-Тулиголівські село;;81447;;;
0000003742;0000003719;VILLAGE;Корналовичи село;;Корналовичі село;;81463;;;
0000003743;0000003719;VILLAGE;Корничи село;;Корничі село;;81425;;;
0000003744;0000003719;VILLAGE;Кульчицы село;;Кульчиці село;;81476;;;
0000003745;0000003719;VILLAGE;Купновичи село;;Купновичі село;;81433;;;
